LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
57,8013,8,5,1995,1996,0,3,4,3,1,741,846,1587,4,1,1734,0,1734,1,2,0,2,1,3,6,0,0,1995,2,2,528,3,3,2,52,0,0,,3849,5751,0,13,0.0,1.0,14,0.00711344065892924,0.0355672032946462,289.0,3,264.0,1584,6348,13872,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,StoneBr,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
57,8923,7,5,1998,1998,0,3,4,3,1,189,195,384,3,1,751,631,1382,0,2,1,3,1,2,7,1,3,1998,3,2,396,3,3,2,256,0,0,,2162,7776,1,11,7.23589001447178E-4,1.0,11,0.006387986103328477,0.03193993051664239,197.42857142857142,3,198.0,1188,1536,9674,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
60,7500,6,5,1998,1999,0,3,4,3,1,476,476,952,3,1,952,684,1636,1,2,1,3,1,2,7,1,3,1998,3,2,440,3,3,2,0,0,0,,3028,6108,1,10,6.112469437652812E-4,1.0,11,0.008,0.04,233.71428571428572,3,220.0,1320,3808,9816,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,8803,6,5,1994,1995,0,2,4,3,1,600,107,707,3,1,707,809,1516,1,2,1,3,1,3,7,1,3,1994,3,2,409,3,3,2,0,0,0,,2632,7687,1,14,6.596306068601583E-4,1.0,15,0.0,0.0,216.57142857142858,3,204.5,1227,2828,9096,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
58,7250,6,5,1993,1993,45,2,4,3,1,0,1181,1181,4,1,1190,0,1190,0,2,0,3,1,3,6,1,3,1993,1,2,430,3,3,2,0,0,0,,2801,5630,0,16,8.403361344537816E-4,1.5,16,0.008,0.04,198.33333333333334,2,215.0,1290,4724,7140,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
85,11900,5,6,1977,1977,157,2,4,3,1,400,722,1122,4,1,946,988,1934,1,2,1,3,1,2,6,1,3,1977,1,2,567,3,3,1,0,0,0,,3623,10387,1,32,5.17063081695967E-4,1.0,32,0.007142857142857143,0.04285714285714286,322.3333333333333,2,283.5,1701,4488,9670,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Wood Siding,Brick Face,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,13250,7,6,1978,1978,256,2,4,3,1,0,832,832,2,1,1154,896,2050,0,2,1,4,1,3,8,1,3,1978,2,2,529,3,3,2,192,0,0,,3411,11567,1,31,4.878048780487805E-4,1.3333333333333333,31,0.0,0.0,256.25,3,264.5,1587,3328,14350,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,RRNn,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Abnormal Sale
80,10928,6,6,1978,1986,101,2,3,3,1,363,1064,1427,2,1,1671,0,1671,0,2,0,3,1,2,7,1,3,1978,2,2,484,3,3,2,252,0,0,,3582,8773,0,23,5.984440454817474E-4,1.5,31,0.007320644216691069,0.043923865300146414,238.71428571428572,3,242.0,1452,4281,10026,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Low Quality,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,12388,7,7,1980,1991,229,2,4,3,1,602,441,1043,2,1,1539,1134,2673,0,2,1,4,1,3,9,1,3,1980,2,2,441,3,3,2,178,0,0,,4157,10408,1,18,3.741114852225963E-4,1.3333333333333333,29,0.0,0.0,297.0,4,220.5,1323,4172,18711,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
80,11088,6,5,1978,1998,144,2,3,3,1,832,308,1140,3,1,1707,0,1707,0,2,0,3,1,2,7,1,3,1978,3,2,479,3,3,2,0,0,0,,3326,8902,0,11,5.858230814294083E-4,1.5,31,0.007215007215007215,0.03607503607503607,243.85714285714286,3,239.5,1437,3420,10242,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
70,7000,7,5,2003,2003,0,3,4,3,2,622,304,926,4,1,1016,868,1884,1,2,1,3,1,4,7,1,5,2003,2,2,581,3,3,2,0,0,0,,3391,5403,1,6,5.307855626326964E-4,1.0,6,0.01,0.05,269.14285714285717,3,290.5,1743,3704,13188,2-STORY 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,7500,8,5,2000,2001,0,3,4,3,1,0,1058,1058,4,1,1058,816,1874,0,2,1,3,1,3,7,1,3,2000,3,2,588,3,3,2,0,0,0,,3520,5854,1,8,5.336179295624333E-4,1.0,9,0.0,0.0,267.7142857142857,3,294.0,1764,4232,14992,2-STORY 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,RRNn,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,8470,8,5,2002,2002,0,3,4,3,1,225,471,972,4,1,972,839,1811,0,2,1,3,1,3,7,1,4,2002,2,2,565,3,3,2,225,0,0,,3348,6933,1,7,5.521811154058532E-4,1.0,7,0.0,0.0,258.7142857142857,3,282.5,1695,3888,14488,2-STORY 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Average Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,9373,5,7,1975,1975,161,2,4,3,3,1333,120,1621,2,1,1621,0,1621,1,2,0,3,1,2,7,2,2,1975,2,2,478,3,3,2,0,0,0,,3720,7274,0,34,0.0012338062924120913,1.5,34,0.0,0.0,231.57142857142858,3,239.0,1434,6484,8105,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,NWAmes,PosN,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Low Quality,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
78,10140,6,6,1974,1974,196,2,3,3,1,888,228,1116,4,1,1116,0,1116,1,2,0,3,1,2,6,1,3,1974,2,2,528,3,3,2,0,0,0,,2760,8496,0,35,8.960573476702509E-4,1.5,35,0.007692307692307693,0.046153846153846156,186.0,2,264.0,1584,3348,6696,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Plywood,Plywood,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,Good Wood,None,WD,Normal Sale
85,11050,7,5,1975,1975,0,2,3,3,1,636,540,1176,1,1,1193,0,1193,0,2,0,3,1,2,5,1,3,1975,1,2,506,3,3,2,40,0,0,,2875,9351,0,34,8.382229673093043E-4,1.5,34,0.007692307692307693,0.038461538461538464,238.6,1,253.0,1518,3528,8351,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,7830,5,5,1970,1970,0,2,3,3,1,0,1180,1180,2,1,1180,0,1180,0,1,1,2,1,2,6,0,0,1970,2,2,477,3,3,2,0,0,0,,2837,6173,0,39,0.0,1.0,39,0.0,0.0,196.66666666666666,3,238.5,1431,3540,5900,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,COD,Normal Sale
0,8510,5,7,1971,1971,178,2,4,3,1,500,543,1043,4,1,1050,0,1050,1,1,1,3,1,2,6,0,0,1971,1,1,336,3,3,2,0,0,0,,2429,7124,0,38,0.0,1.5,38,0.0,0.0,175.0,2,336.0,1008,4172,5250,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
60,7038,4,6,1970,1970,0,2,3,3,1,726,138,864,2,1,864,0,864,1,1,0,3,1,2,5,0,0,2001,1,2,576,3,3,2,210,0,0,,2304,5598,0,39,0.0,3.0,39,0.008525149190110827,0.05115089514066497,172.8,1,288.0,1728,2592,3456,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Good Privacy,None,WD,Abnormal Sale
60,9000,4,7,1971,2006,0,2,3,3,1,240,624,864,3,1,864,0,864,0,1,0,3,1,2,5,0,0,1986,1,2,576,3,3,2,200,0,0,,2304,7560,0,3,0.0,3.0,38,0.006666666666666667,0.04666666666666667,172.8,1,288.0,1728,2592,3456,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,Good Wood,None,WD,Normal Sale
21,1680,6,5,1973,1973,504,2,3,3,1,254,229,483,2,1,483,504,987,1,1,1,2,1,2,5,0,0,1973,1,1,264,3,3,2,0,0,0,,1734,933,1,36,0.0,1.0,36,0.0125,0.0625,197.4,2,264.0,792,1449,5922,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
21,1680,6,6,1972,1972,425,2,3,3,1,110,79,483,2,1,483,504,987,1,1,1,2,1,2,5,0,0,1972,1,1,288,3,3,2,0,0,0,,1758,909,1,37,0.0,1.0,37,0.0125,0.07500000000000001,197.4,2,288.0,864,1449,5922,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Rec Room,Low Quality,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
24,2308,6,5,1976,1976,0,2,4,3,1,306,498,804,2,1,804,744,1548,0,2,1,3,1,2,7,1,3,1976,2,2,440,3,3,2,108,0,0,,2792,1064,1,33,6.459948320413437E-4,1.0,33,0.010398613518197574,0.051993067590987874,221.14285714285714,3,220.0,1320,3216,9288,2-STORY PUD - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,NPkVill,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
24,2280,7,5,1975,1975,0,2,4,3,1,435,0,1057,2,1,1055,0,1055,0,2,0,2,1,2,4,1,2,1975,2,2,440,3,3,2,0,0,0,,2552,785,0,34,9.478672985781991E-4,1.0,34,0.010526315789473684,0.05263157894736842,263.75,1,220.0,1320,4228,7385,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,NPkVill,Norm,Norm,Townhouse Inside Unit,1Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Low Quality,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2349,6,5,1977,1977,0,2,4,3,1,389,466,855,2,1,855,601,1456,0,2,1,3,1,2,6,1,3,1977,1,2,440,3,3,2,0,0,0,,2751,1054,1,32,6.868131868131869E-4,1.0,32,0.010217113665389528,0.05108556832694764,242.66666666666666,2,220.0,1320,3420,8736,2-STORY PUD - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NPkVill,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2364,6,5,1978,1978,0,2,4,3,1,320,484,804,2,1,804,744,1548,0,2,1,3,1,2,7,1,3,1978,1,2,440,3,3,2,108,0,0,,2792,1120,1,31,6.459948320413437E-4,1.0,31,0.01015228426395939,0.050761421319796954,221.14285714285714,3,220.0,1320,3216,9288,2-STORY PUD - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NPkVill,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
24,2364,6,5,1978,1978,0,3,4,3,1,279,576,855,2,1,855,601,1456,0,2,1,3,1,2,6,1,3,1978,3,2,440,3,3,2,147,0,0,,2751,1069,1,31,6.868131868131869E-4,1.0,31,0.01015228426395939,0.050761421319796954,242.66666666666666,2,220.0,1320,3420,8736,2-STORY PUD - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NPkVill,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
24,2104,7,6,1976,1976,0,2,3,3,1,536,300,836,2,1,836,0,836,0,1,0,2,1,2,5,0,0,1976,1,1,345,3,3,2,150,0,0,,2017,923,0,33,0.0,2.0,33,0.011406844106463879,0.06844106463878327,167.2,2,345.0,1035,2508,5852,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NPkVill,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Plywood,Brick Common,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,10710,5,7,1966,2004,165,3,3,3,1,644,220,864,4,1,1120,0,1120,0,1,0,3,1,2,5,1,3,1966,2,2,656,3,3,2,0,0,0,,2640,8934,0,5,8.928571428571428E-4,3.0,43,0.0,0.0,224.0,1,328.0,1968,2592,5600,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,Poured Contrete,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,Shed,WD,Normal Sale
110,14257,9,5,2007,2007,726,4,5,3,1,1360,416,1776,4,1,1794,978,2772,1,3,1,4,1,4,10,3,4,2007,3,3,754,3,3,2,135,0,0,,5302,11709,1,2,0.0010822510822510823,1.0,2,0.007715508171424563,0.03857754085712282,277.2,5,251.33333333333334,2262,8880,24948,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,PosN,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Normal Sale
95,12350,9,5,2009,2009,0,3,5,3,1,986,379,1365,4,1,1365,1325,2690,1,2,1,3,1,4,8,1,4,2009,2,3,864,3,3,2,0,0,0,,4919,10121,1,0,3.717472118959108E-4,1.0,0,0.007692307692307693,0.038461538461538464,336.25,4,288.0,2592,6825,24210,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
95,12350,9,5,2008,2008,450,4,5,3,3,1232,788,2020,4,1,2020,0,2020,1,2,0,3,1,4,7,1,4,2008,2,3,896,3,3,2,192,0,0,,4936,9434,0,1,4.950495049504951E-4,1.5,1,0.007692307692307693,0.038461538461538464,288.57142857142856,3,298.6666666666667,2688,10100,18180,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
105,13693,10,5,2007,2007,472,4,5,3,4,2288,342,2630,4,1,2674,0,2674,2,2,1,2,1,4,8,2,4,2007,3,3,762,3,3,2,360,0,0,,6066,10257,0,2,7.479431563201197E-4,0.6666666666666666,2,0.007668151610311838,0.03834075805155919,334.25,5,254.0,2286,13150,26740,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,PosA,PosA,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
95,11578,9,5,2008,2008,302,4,5,3,1,0,1736,1736,4,1,1736,0,1736,0,2,0,3,1,4,7,1,4,2008,2,3,834,3,3,2,319,0,0,,4306,9008,0,1,5.76036866359447E-4,1.5,1,0.008205216790464674,0.04102608395232337,248.0,3,278.0,2502,8680,15624,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
129,16870,8,5,2004,2005,238,3,5,3,4,1531,251,1782,4,1,1782,0,1782,1,2,0,3,1,3,7,2,4,2004,3,3,932,3,3,2,99,0,0,,4496,14156,0,4,0.001122334455667789,1.5,5,0.007646710136336692,0.03823355068168346,254.57142857142858,3,310.6666666666667,2796,8910,14256,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR3,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
59,23303,8,5,2007,2007,20,3,5,3,3,1230,278,1508,4,1,1508,1012,2520,1,2,1,5,1,4,10,1,4,2007,3,3,640,3,3,2,192,0,0,,4668,21155,1,2,3.968253968253968E-4,1.6666666666666667,2,0.0025318628502767884,0.012659314251383943,252.0,4,213.33333333333334,1920,7540,20160,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,BuiltIn,No Fance,None,WD,Sale between family members
87,10367,9,5,2008,2008,284,4,5,3,2,1015,724,1739,4,1,1743,0,1743,1,2,0,3,1,4,8,1,4,2008,2,3,927,3,3,2,168,0,0,,4409,7697,0,1,5.737234652897303E-4,1.5,1,0.008392013118549244,0.04196006559274622,217.875,4,309.0,2781,8695,15687,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,ConLI,Normal Sale
77,10872,9,5,2006,2006,122,3,5,4,3,1037,467,1504,4,1,1531,0,1531,1,2,0,2,1,4,6,1,4,2006,3,3,700,3,3,2,184,0,0,,3735,8641,0,3,6.531678641410843E-4,1.0,3,0.007082413539367182,0.035412067696835914,255.16666666666666,3,233.33333333333334,2100,7520,13779,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
102,13514,9,5,2008,2008,285,4,5,3,1,1142,632,1774,4,1,1808,0,1808,1,2,0,3,1,4,7,1,4,2008,3,3,850,3,3,2,200,0,0,,4432,10856,0,1,5.530973451327434E-4,1.5,1,0.007547728281781856,0.03773864140890928,258.2857142857143,3,283.3333333333333,2550,8870,16272,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
