LotFrontage,LotArea,OverallQuality,OverallConditions,YearBuilt,YearRemodel,MasonryVeneerArea,ExteriorQuality,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1Area,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,AboveGroundLivingArea,BasementFullBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Fireplaces,FireplaceQuality,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,PoolArea,PoolQuality,SalePrice,TotalUsedArea,NonbuiltArea,IsDuplex,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,DwellingType,ZoneType,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,Foundation,BasementFinishedType1,BasementFinishedType2,Heating,Electrical,Functional,GarageType,Fence,MiscFeature,SaleType,SaleCondition
59,11228,7,5,1993,1993,0,3,4,3,1,50,499,1080,4,1,1080,1017,2097,0,2,1,3,1,3,9,1,3,1993,1,3,678,3,3,2,196,0,0,228000,3855,9470,1,15,4.768717215069146E-4,1.0,15,0.005254720342002138,0.02627360171001069,233.0,5,226.0,2034,4320,14679,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,SawyerW,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Below Average Living Quarters,Good Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
73,8899,7,5,2007,2007,0,3,4,3,3,24,1316,1340,4,1,1340,0,1340,0,2,0,3,1,3,6,0,0,2007,3,2,396,3,3,2,100,0,0,181134,3076,7163,0,0,0.0,1.5,0,0.008203168895381504,0.041015844476907516,223.33333333333334,2,198.0,1188,5360,9380,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
74,7844,6,7,1978,1978,203,2,3,3,1,209,463,672,2,1,672,728,1400,0,1,1,3,1,2,6,1,3,1978,3,2,440,3,3,2,0,0,0,149500,2512,6732,1,28,7.142857142857143E-4,1.5,28,0.009433962264150943,0.0660377358490566,233.33333333333334,2,220.0,1320,2016,8400,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Sawyer,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
86,22420,6,6,1918,1950,0,2,4,3,1,1128,242,1370,2,0,1370,1254,2624,1,2,1,4,1,2,10,1,4,1918,1,3,864,3,3,0,0,0,0,239000,4858,20186,1,57,3.8109756097560977E-4,1.3333333333333333,89,0.0038358608385370206,0.023015165031222123,262.4,5,288.0,2592,5480,15744,2-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Crawfor,Feedr,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Wood Siding,Stucco,NA,Brick & Tile,Below Average Living Quarters,Unfinshed,GasW,FuseA,Typ,Detchd,No Fance,None,WD,Normal Sale
60,8160,5,6,1940,1950,0,2,3,3,1,312,444,756,1,0,756,378,1134,1,1,1,3,1,2,7,0,0,1940,1,1,240,3,3,1,0,0,0,126000,2130,7164,1,57,0.0,1.5,67,0.007352941176470588,0.044117647058823525,162.0,3,240.0,720,2268,5670,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Average Living Quarters,Unfinshed,GasA,FuseF,Typ,Detchd,No Fance,None,WD,Adjoining Land Purchase
65,8450,5,6,1968,1968,0,2,3,3,1,775,281,1056,4,1,1056,0,1056,1,1,0,3,1,2,6,1,2,1968,1,1,304,3,3,2,0,0,0,142000,2416,7090,0,42,9.46969696969697E-4,3.0,42,0.007692307692307693,0.046153846153846156,176.0,2,304.0,912,3168,5280,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Cinder Block,Below Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
78,7060,7,5,1997,1998,200,2,4,4,4,1309,35,1344,4,1,1344,0,1344,2,2,0,2,2,2,8,0,0,1997,3,4,784,3,3,2,0,0,0,206300,3472,4932,0,10,0.0,1.0,11,0.01104815864022663,0.05524079320113315,168.0,4,196.0,2352,5376,9408,DUPLEX - ALL STYLES AND AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Allocation
0,16635,6,7,1977,2000,126,3,4,3,1,1246,356,1602,3,1,1602,0,1602,0,2,0,3,1,3,8,1,3,1977,3,2,529,3,3,2,240,0,0,215000,3733,14504,0,9,6.242197253433209E-4,1.5,32,0.0,0.0,200.25,4,264.5,1587,6408,9612,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,NWAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Cement Board,Cement Board,Stone,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
100,21750,5,5,1954,1954,0,2,3,3,1,0,988,988,4,1,988,0,988,0,1,0,2,1,2,4,0,0,1954,2,2,520,3,3,0,0,0,0,113000,2496,20242,0,54,0.0,2.0,54,0.004597701149425287,0.022988505747126436,247.0,1,260.0,1560,2964,4940,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Hillside,All public Utilities,Inside,Moderate,Mitchel,Artery,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,FuseA,Typ,Attchd,No Fance,None,WD,Normal Sale
80,9200,8,5,1998,1998,473,3,4,3,1,986,484,1470,3,1,1470,1160,2630,1,2,1,4,1,3,8,1,3,1998,3,3,696,3,3,2,0,0,0,315000,4796,7034,1,10,3.8022813688212925E-4,1.3333333333333333,10,0.008695652173913044,0.043478260869565216,328.75,3,232.0,2088,5880,21040,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NoRidge,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
72,9000,6,5,1956,1956,74,2,4,3,1,616,580,1196,3,1,1196,0,1196,1,1,0,2,1,2,6,1,4,1956,2,1,297,3,3,2,0,0,0,139000,2689,7507,0,52,8.361204013377926E-4,2.0,52,0.008,0.04,199.33333333333334,3,297.0,891,4784,7176,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,Cinder Block,Low Quality,Unfinshed,GasA,FuseA,Typ,Attchd,No Fance,None,WD,Normal Sale
60,3378,7,8,1946,1992,0,2,3,3,1,0,651,651,3,1,707,682,1389,0,1,1,3,1,2,6,2,4,1947,1,1,240,3,3,1,0,0,0,135000,2280,2431,1,17,0.0014398848092152627,1.5,63,0.017761989342806393,0.14209591474245115,231.5,2,240.0,720,1953,9723,2-STORY 1946 & NEWER,Residential Medium Density,Paved,Grovel,Regular,Hillside,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
0,12800,7,5,1989,1989,145,3,4,3,4,1518,0,1518,3,1,1644,0,1644,1,2,0,2,1,3,5,1,3,1989,3,2,569,3,3,2,80,0,0,275000,3731,10587,0,20,6.082725060827251E-4,1.0,20,0.0,0.0,328.8,2,284.5,1707,6072,11508,SPLIT OR MULTI-LEVEL,Residential Low Density,Paved,Not Alley Access,Regular,Depression,All public Utilities,Inside,Moderate,SawyerW,Norm,Norm,Single-family Detached,SLvl,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
77,8593,4,6,1957,1957,0,2,3,3,1,288,619,907,4,1,907,0,907,0,1,0,3,1,2,5,0,0,1964,1,1,352,3,3,2,0,0,0,109008,2166,7334,0,51,0.0,3.0,51,0.00896078203188642,0.05376469219131852,181.4,1,352.0,1056,2721,3628,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Rec Room,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
64,6762,7,5,2007,2007,108,3,4,3,1,664,544,1208,4,1,1208,0,1208,1,2,0,2,1,3,6,0,0,2007,2,2,628,3,3,2,105,0,0,195400,3044,4926,0,0,0.0,1.0,0,0.009464655427388346,0.04732327713694173,201.33333333333334,3,314.0,1884,4832,8456,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
130,11457,6,5,1988,1988,0,2,4,3,2,1005,387,1392,2,1,1412,0,1412,1,2,0,3,1,3,6,1,3,1988,1,2,576,3,3,2,0,0,0,175000,3380,9469,0,21,7.08215297450425E-4,1.5,21,0.011346774897442612,0.05673387448721306,235.33333333333334,2,288.0,1728,5568,8472,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Timber,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Hard Board,Hard Board,NA,Cinder Block,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
21,1680,6,5,1971,1971,232,2,3,3,1,387,96,483,2,1,483,504,987,0,1,1,2,1,2,4,0,0,1971,1,1,264,3,3,2,0,0,0,85400,1734,933,1,37,0.0,1.0,37,0.0125,0.0625,246.75,1,264.0,792,1449,5922,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,COD,Abnormal Sale
60,5586,6,7,1920,1998,0,2,3,3,1,0,901,901,3,1,1088,110,1198,0,1,0,4,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,79900,2099,4498,1,10,0.0,4.0,88,0.010741138560687433,0.07518796992481203,171.14285714285714,2,0.0,0,2703,7188,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Slightly irregular,Banked,All public Utilities,Inside,Gentle,OldTown,Feedr,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,NA,Minimum Privacy,None,ConLD,Abnormal Sale
24,1920,5,5,1971,1971,376,2,3,3,1,471,294,765,4,1,765,600,1365,1,1,1,2,1,2,6,0,0,1971,1,2,440,3,3,2,240,0,0,122500,2570,715,1,36,0.0,1.0,36,0.0125,0.0625,227.5,3,220.0,1320,2295,6825,2-STORY PUD - 1946 & NEWER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse End Unit,2Story,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Min1,Detchd,No Fance,None,WD,Normal Sale
100,10839,6,5,1997,1998,0,2,4,3,1,0,926,926,4,1,926,678,1604,0,2,1,3,1,2,7,1,3,1997,3,2,470,3,3,2,0,0,0,181000,3000,9443,1,10,6.234413965087282E-4,1.0,11,0.009225943352707815,0.04612971676353907,229.14285714285714,3,235.0,1410,3704,9624,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
21,1890,4,7,1972,1972,0,2,4,3,3,495,135,630,3,1,630,0,630,1,1,0,1,1,2,3,0,0,0,0,0,0,0,0,2,88,0,0,81000,1260,1260,0,36,0.0,1.0,36,0.011111111111111112,0.07777777777777778,210.0,1,0.0,0,2520,2520,PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse Inside Unit,SFoyer,Gable,Two-family Conversion,Cement Board,Cement Board,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,NA,No Fance,None,WD,Normal Sale
43,10667,7,6,1996,1996,0,3,4,3,3,385,70,799,4,1,827,834,1661,1,2,1,3,1,3,6,1,3,1996,2,2,550,3,3,2,158,0,0,212000,3010,9290,1,13,6.020469596628537E-4,1.0,13,0.004031124027374144,0.024186744164244864,276.8333333333333,2,275.0,1650,3196,11627,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Moderately Irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,PosN,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Average Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,ConLw,Normal Sale
40,4400,6,8,1920,1950,0,2,2,3,1,0,648,648,2,1,734,384,1118,0,1,0,2,1,2,6,0,0,1990,1,2,440,3,3,2,0,0,0,116000,2206,3226,1,56,0.0,2.0,86,0.00909090909090909,0.07272727272727272,186.33333333333334,3,220.0,1320,1296,6708,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Stucco,Stucco,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,FuseA,Typ,Detchd,No Fance,None,WD,Normal Sale
50,6000,6,7,1926,2004,0,3,3,3,1,0,884,884,3,1,904,0,904,0,1,0,2,1,2,4,0,0,1926,1,1,180,3,3,2,0,0,0,119000,1968,4916,0,5,0.0,2.0,83,0.008333333333333333,0.058333333333333334,226.0,1,180.0,540,2652,5424,1-1/2 STORY - UNFINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1.5Unf,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
40,4280,5,6,1913,2002,0,2,3,3,1,365,75,440,2,0,694,0,694,0,1,0,2,1,3,4,1,4,1990,1,1,352,4,3,1,0,0,0,90350,1486,3234,0,5,0.001440922190201729,2.0,94,0.009345794392523364,0.05607476635514018,173.5,1,352.0,1408,1320,3470,1-STORY 1945 & OLDER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Crawfor,Norm,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Wood Shingles,Stucco,NA,Poured Contrete,Low Quality,Unfinshed,GasA,SBrkr,Typ,Detchd,Minimum Privacy,None,WD,Normal Sale
67,12354,6,8,1920,2000,0,2,3,2,2,0,684,684,3,1,684,512,1196,0,1,0,3,1,3,7,0,0,2005,1,2,528,3,3,2,0,0,0,110000,2408,11142,1,9,0.0,3.0,89,0.005423344665695321,0.04338675732556257,170.85714285714286,3,264.0,1584,2052,7176,1-1/2 STORY FINISHED ALL AGES,Residential Low Density,Paved,Grovel,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Edwards,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,Good Privacy,Shed,ConLI,Normal Sale
105,15431,10,5,2008,2008,200,4,5,3,4,1767,788,3094,4,1,2402,0,2402,1,2,0,2,1,4,10,2,4,2008,3,3,672,3,3,2,0,0,0,555000,6168,12357,0,1,8.326394671107411E-4,1.0,1,0.006804484479294926,0.03402242239647463,240.2,7,224.0,2016,15470,24020,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,Poured Contrete,Good Living Quarters,Average Living Quarters,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
92,12108,4,4,1955,1955,270,2,3,3,1,133,1307,1440,2,0,1440,0,1440,0,2,0,4,2,1,8,0,0,0,0,0,0,0,0,2,0,0,0,118000,2880,10668,0,53,0.0,2.0,53,0.007598282127518996,0.030393128510075983,180.0,2,0.0,0,4320,5760,DUPLEX - ALL STYLES AND AGES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Duplex,1Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Cinder Block,Average Living Quarters,Unfinshed,GasA,FuseF,Typ,NA,No Fance,None,WD,Normal Sale
52,6240,5,7,1930,1992,0,2,3,3,1,0,1078,1078,2,1,1128,445,1573,0,2,0,3,1,2,8,1,4,1930,1,2,360,3,3,1,0,0,0,162900,3011,4752,1,16,6.357279084551812E-4,1.5,78,0.008333333333333333,0.058333333333333334,196.625,4,180.0,1080,3234,7865,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
53,3922,7,5,2006,2007,72,3,5,3,3,0,1258,1258,4,1,1258,0,1258,0,2,0,2,1,3,6,1,4,2007,3,3,648,3,3,2,144,0,0,172500,3164,2016,0,0,7.94912559618442E-4,1.0,1,0.013513513513513514,0.06756756756756757,209.66666666666666,3,216.0,1944,6290,8806,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,Brick Face,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,New,Partial
70,8750,7,5,1994,1995,0,3,4,3,1,642,273,915,4,1,933,975,1908,1,2,1,4,1,3,8,1,3,1994,1,2,493,3,3,2,144,0,0,210000,3316,7324,1,13,5.241090146750524E-4,1.3333333333333333,14,0.008,0.04,238.5,3,246.5,1479,3660,13356,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Good Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
73,9855,6,5,1956,1956,0,2,3,3,1,0,1436,1436,1,1,1689,0,1689,0,1,0,3,1,2,7,1,4,1956,1,2,480,3,3,2,0,0,0,127500,3605,7686,0,53,5.920663114268798E-4,3.0,53,0.007407407407407408,0.037037037037037035,241.28571428571428,3,240.0,1440,4308,10134,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Edwards,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Wood Siding,Wood Siding,NA,Cinder Block,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,Minimum Privacy,None,COD,Normal Sale
137,16492,6,6,1966,2002,0,3,3,3,1,247,557,1517,4,1,1888,0,1888,0,2,1,2,1,3,6,1,4,1966,3,2,578,3,3,2,0,0,0,190000,3983,14026,0,8,5.296610169491525E-4,0.6666666666666666,44,0.008307057967499394,0.04984234780499637,314.6666666666667,3,289.0,1734,4551,11328,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,PosA,Norm,Single-family Detached,1Story,Gable,Two-family Conversion,Brick Face,Plywood,NA,Cinder Block,Average Living Quarters,Average Rec Room,GasA,SBrkr,Mod,Attchd,No Fance,None,WD,Normal Sale
0,11214,7,5,1998,1999,0,3,4,3,1,0,930,930,3,1,956,930,1886,0,2,1,4,1,3,10,1,3,1998,3,2,431,3,3,2,89,0,0,199900,3247,9827,1,7,5.302226935312832E-4,1.3333333333333333,8,0.0,0.0,188.6,5,215.5,1293,3720,13202,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
50,8600,6,6,1937,1950,0,2,3,3,1,0,780,780,2,1,780,596,1376,0,2,0,3,1,2,7,1,4,1937,1,1,198,3,3,0,0,0,0,119500,2354,7622,1,56,7.267441860465116E-4,1.5,69,0.005813953488372093,0.03488372093023256,196.57142857142858,3,198.0,594,2340,8256,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Banked,All public Utilities,Inside,Gentle,IDOTRR,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
50,6000,3,7,1948,2002,0,2,3,3,1,331,318,649,4,1,679,504,1183,0,1,1,2,1,2,6,0,0,1981,1,1,308,3,3,2,0,0,0,120000,2140,5013,1,5,0.0,1.0,59,0.008333333333333333,0.058333333333333334,197.16666666666666,3,308.0,924,1947,3549,1-1/2 STORY FINISHED ALL AGES,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1.5Fin,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Detchd,No Fance,None,WD,Normal Sale
70,5684,6,8,1930,2005,0,2,3,3,1,0,813,813,4,1,813,0,813,0,1,0,2,1,3,5,0,0,1932,1,1,270,2,2,0,0,0,0,110000,1896,4601,0,1,0.0,2.0,76,0.012315270935960592,0.09852216748768473,162.6,2,270.0,540,2439,4878,1-STORY 1945 & OLDER,Residential Medium Density,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1Story,Hip,Two-family Conversion,Wood Siding,Wood Siding,NA,Brick & Tile,Unfinshed,Unfinshed,GasA,FuseA,Typ,Detchd,No Fance,None,WD,Normal Sale
62,70761,7,5,1975,1975,0,2,4,3,4,655,878,1533,2,1,1533,0,1533,1,2,0,2,1,3,5,2,3,1975,1,2,576,3,3,2,200,0,0,280000,3642,68652,0,31,0.001304631441617743,1.0,31,8.761888610958014E-4,0.004380944305479007,306.6,2,288.0,1728,6132,10731,1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Depression,All public Utilities,Inside,Moderate,ClearCr,Norm,Norm,Single-family Detached,1Story,Gable,Wood Shingles,Plywood,Plywood,NA,Cinder Block,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
0,9303,6,5,1996,1997,42,3,5,3,1,742,130,872,4,1,888,868,1756,1,2,1,3,1,2,7,0,0,1996,3,2,422,3,3,2,144,0,0,204000,3050,7993,1,10,0.0,1.0,11,0.0,0.0,250.85714285714286,3,211.0,1266,4360,10536,2-STORY 1946 & NEWER,Residential Low Density,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Timber,Norm,Norm,Single-family Detached,2Story,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,Poured Contrete,Average Living Quarters,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
75,9000,8,5,2008,2008,0,3,4,3,1,0,768,768,4,1,786,804,1590,0,2,1,3,1,3,6,0,0,2008,2,2,676,3,3,2,0,0,0,210000,3034,7538,1,1,0.0,1.0,1,0.008333333333333333,0.041666666666666664,265.0,2,338.0,2028,3072,12720,2-STORY 1946 & NEWER,Floating Village Residential,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,Poured Contrete,Unfinshed,Unfinshed,GasA,SBrkr,Typ,Attchd,No Fance,None,WD,Normal Sale
