DwellingType,ZoneType,LotFrontage,LotArea,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,OverallQuality,OverallConditions,YearBuilt,YearRemodel,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,MasonryVeneerArea,ExteriorQuality,ExteriorCondition,Foundation,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1,BasementFinishedType1Area,BasementFinishedType2,BasementFinishedType2Area,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualityFinishedArea,AboveGroundLivingArea,BasementFullBathrooms,BasementHalfBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Functional,Fireplaces,FireplaceQuality,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorchArea,ScreenPorch,PoolArea,PoolQuality,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalUsedArea,NonbuiltArea,BuiltAreaRatio,PorchArea,IsDuplex,SoldAfterRemodel,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,LivingAreaCondition,BasementAreaCondition,GarageAreaCondition
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,62,7130,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1967,1967,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Poured Contrete,3,3,1,Below Average Living Quarters,648,Unfinshed,0,216,864,GasA,2,1,SBrkr,864,0,0,864,0,1,1,0,2,1,2,5,Typ,0,0,Attchd,1967,3,1,312,3,3,2,0,0,0,0,0,0,0,Good Privacy,None,0,6,2009,WD,Normal Sale,,2040,5954,0.1211781206171108,0,0,0,42,0.0,2.0,42,0.008695652173913044,0.052173913043478265,172.8,2,312.0,936,2592,4320,5184,2592,936
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,80,9600,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1967,1967,Hip,Two-family Conversion,Hard Board,Hard Board,NA,0,2,2,Cinder Block,3,3,1,Unfinshed,0,Unfinshed,0,1568,1568,GasA,2,1,SBrkr,1568,0,0,1568,0,0,1,1,3,1,2,7,Typ,0,0,Attchd,1967,1,2,440,3,3,2,160,40,0,0,0,0,0,No Fance,None,0,3,2009,COD,Normal Sale,,3576,7592,0.16333333333333333,40,0,0,42,0.0,1.5,42,0.008333333333333333,0.041666666666666664,224.0,3,220.0,1320,4704,7840,7840,4704,1320
2-STORY 1946 & NEWER,Residential Low Density,80,9600,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,7,5,1974,1974,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,252,2,2,Cinder Block,3,3,1,Average Living Quarters,698,Unfinshed,0,467,1165,GasA,3,1,SBrkr,1165,896,0,2061,0,1,2,1,4,1,2,8,Typ,1,3,Attchd,1974,2,2,498,3,3,2,0,77,0,0,196,0,0,No Fance,None,0,5,2009,COD,Abnormal Sale,,3724,7937,0.2146875,273,1,0,35,4.8520135856380397E-4,1.3333333333333333,35,0.008333333333333333,0.041666666666666664,257.625,3,249.0,1494,3495,14427,10305,3495,1494
SPLIT FOYER,Residential Low Density,0,16500,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NWAmes,Norm,Norm,Single-family Detached,SFoyer,6,5,1971,1971,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,509,2,2,Cinder Block,4,3,3,Good Living Quarters,962,Unfinshed,0,270,1232,GasA,1,1,SBrkr,1320,0,0,1320,0,1,2,0,3,1,2,5,Typ,1,4,Attchd,1971,2,2,495,3,3,2,0,20,0,0,0,0,0,No Fance,None,0,5,2009,WD,Normal Sale,,3047,14685,0.08,20,0,0,38,7.575757575757576E-4,1.5,38,0.0,0.0,264.0,1,247.5,1485,4928,7920,6600,3696,1485
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,60,7436,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,4,7,1960,1960,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Cinder Block,3,3,1,Average Living Quarters,734,Unfinshed,0,160,894,GasA,3,1,SBrkr,894,0,0,894,1,0,1,0,2,1,2,5,Typ,1,1,Detchd,1988,1,2,396,3,3,2,0,0,0,360,0,0,0,Good Wood,None,0,8,2009,WD,Normal Sale,,2184,6146,0.12022592791823561,360,0,0,49,0.0011185682326621924,2.0,49,0.008068854222700376,0.056481979558902634,178.8,2,198.0,1188,2682,3576,6258,2682,1188
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,65,8125,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,7,1959,1959,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Cinder Block,3,3,1,Below Average Living Quarters,403,Unfinshed,0,461,864,GasA,4,1,SBrkr,864,0,0,864,0,0,1,0,3,1,2,5,Typ,0,0,Detchd,1960,1,1,308,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,9,2009,WD,Normal Sale,,2036,6953,0.10633846153846153,0,0,0,50,0.0,3.0,50,0.008,0.056,172.8,1,308.0,924,2592,4320,6048,2592,924
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9450,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,4,5,1957,1957,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,160,2,2,Cinder Block,3,3,1,Below Average Living Quarters,775,Unfinshed,0,265,1040,GasA,2,1,SBrkr,1362,0,0,1362,1,0,1,0,3,1,2,6,Typ,1,4,Attchd,1982,2,3,768,3,3,2,0,0,84,0,0,0,0,Minimum Privacy,None,0,5,2009,WD,Normal Sale,,3170,7320,0.14412698412698413,84,0,0,52,7.342143906020558E-4,3.0,52,0.0,0.0,227.0,2,256.0,2304,3120,5448,6810,3120,2304
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,13495,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1956,1956,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,70,2,3,Cinder Block,3,3,1,Below Average Living Quarters,625,Low Quality,201,222,1048,GasA,1,1,SBrkr,1728,0,0,1728,1,0,2,0,3,1,2,7,Min1,1,4,Detchd,1956,1,2,576,3,3,2,0,99,0,0,0,0,0,No Fance,None,0,7,2009,WD,Normal Sale,,3352,11191,0.12804742497221194,99,0,0,53,5.787037037037037E-4,1.5,53,0.0,0.0,246.85714285714286,3,288.0,1728,3144,8640,10368,3144,1728
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,85,9350,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1961,1995,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,217,2,2,Cinder Block,3,3,1,Average Living Quarters,310,Below Average Living Quarters,512,491,1313,GasA,2,1,SBrkr,1313,0,0,1313,1,0,1,1,3,1,3,6,Typ,1,3,Attchd,1961,2,2,610,3,3,2,172,28,0,0,121,0,0,Minimum Privacy,None,0,2,2009,WD,Normal Sale,,3236,7427,0.14042780748663103,149,0,1,14,7.616146230007616E-4,1.5,48,0.00909090909090909,0.05454545454545454,218.83333333333334,2,305.0,1830,3939,6565,7878,3939,1830
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,115,10500,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1964,1964,Gable,Two-family Conversion,Hard Board,Hard Board,Stone,144,2,3,Cinder Block,3,3,1,Low Quality,998,Unfinshed,0,294,1292,GasA,2,1,SBrkr,1292,0,0,1292,1,0,1,1,3,1,2,6,Typ,2,4,Detchd,1964,1,2,520,3,3,2,0,32,0,0,92,0,0,No Fance,None,0,7,2009,COD,Abnormal Sale,,3104,8688,0.12304761904761904,124,0,0,45,0.0015479876160990713,1.5,45,0.010952380952380953,0.05476190476190476,215.33333333333334,2,260.0,1560,3876,6460,6460,3876,1560
2-STORY 1946 & NEWER,Residential Low Density,0,8970,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,2Story,5,6,1965,1965,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,3,Cinder Block,3,3,1,Average Living Quarters,388,Unfinshed,0,356,744,GasA,2,1,SBrkr,825,1315,0,2140,0,0,2,1,4,1,2,7,Typ,1,3,Attchd,1965,3,2,549,3,3,2,0,40,264,0,0,0,0,Minimum Privacy,None,0,6,2009,WD,Normal Sale,,3433,7596,0.23857302118171683,304,1,0,44,4.6728971962616824E-4,1.3333333333333333,44,0.0,0.0,305.7142857142857,2,274.5,1647,2232,10700,12840,2232,1647
SPLIT OR MULTI-LEVEL,Residential Low Density,85,11475,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,SLvl,6,6,1961,1961,Hip,Two-family Conversion,Hard Board,Hard Board,Brick Face,90,2,2,Cinder Block,3,3,4,Average Living Quarters,568,Unfinshed,0,640,1208,GasA,4,1,SBrkr,1576,0,0,1576,1,0,1,0,4,1,3,7,Typ,1,1,BuiltIn,1961,3,2,368,3,3,2,85,0,0,0,0,0,0,No Fance,None,0,9,2009,WD,Normal Sale,,3152,9531,0.13734204793028323,0,0,0,48,6.345177664974619E-4,4.0,48,0.007407407407407408,0.044444444444444446,225.14285714285714,2,184.0,1104,3624,9456,9456,3624,1104
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,68,9768,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1955,1955,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,100,Average Living Quarters,247,613,960,GasA,3,1,SBrkr,960,0,0,960,1,0,1,0,2,1,2,5,Typ,0,0,Attchd,1955,2,1,330,3,3,2,0,70,0,0,0,0,0,Minimum Privacy,None,0,2,2009,WD,Normal Sale,,2250,8478,0.09828009828009827,70,0,0,54,0.0,2.0,54,0.006961506961506962,0.03480753480753481,192.0,2,330.0,990,2880,4800,4800,2880,990
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,90,9900,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Feedr,Norm,Single-family Detached,1Story,6,5,1967,1967,Gable,Two-family Conversion,Brick Common,Brick Common,NA,0,3,2,Cinder Block,3,3,1,Average Rec Room,1173,Unfinshed,0,507,1680,GasA,2,1,SBrkr,1691,0,0,1691,1,0,1,0,2,1,2,5,Typ,0,0,Attchd,1967,1,2,550,4,3,2,0,67,260,0,0,0,0,Minimum Privacy,None,0,4,2009,WD,Normal Sale,,3921,7659,0.1708080808080808,327,0,0,42,0.0,2.0,42,0.00909090909090909,0.045454545454545456,338.2,2,275.0,2200,5040,10146,8455,5040,1650
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,92,10573,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,6,1961,1961,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,3,2,2,Cinder Block,3,3,1,Average Rec Room,1312,Unfinshed,0,141,1453,GasA,4,1,SBrkr,1453,0,0,1453,1,0,2,0,3,1,2,6,Typ,1,3,Attchd,1961,2,2,530,3,3,2,0,49,0,0,288,0,0,Good Privacy,None,0,4,2009,WD,Normal Sale,,3436,8590,0.1374255178284309,337,0,0,48,6.882312456985547E-4,1.5,48,0.008701409249976354,0.05220845549985813,242.16666666666666,2,265.0,1590,4359,8718,8718,4359,1590
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,80,14695,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,8,1966,2008,Gable,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,210,2,3,Cinder Block,3,3,1,Average Living Quarters,1387,Unfinshed,0,175,1562,GasA,3,1,SBrkr,1567,0,0,1567,1,0,2,0,2,1,3,5,Typ,2,4,Attchd,1966,1,2,542,3,3,2,0,110,0,0,342,0,0,Good Wood,None,0,7,2009,WD,Normal Sale,,3671,12586,0.10663490983327663,452,0,1,1,0.0012763241863433313,1.0,43,0.005444028581150051,0.04355222864920041,313.4,2,271.0,1626,4686,9402,12536,4686,1626
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,73,8760,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,7,1956,1956,Gable,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,164,3,2,Cinder Block,3,3,1,Average Living Quarters,856,Unfinshed,0,313,1169,GasA,2,1,SBrkr,1144,0,0,1144,1,0,1,0,3,1,2,6,Typ,0,0,Attchd,1956,2,1,286,3,3,2,257,0,0,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,,2599,7330,0.13059360730593608,0,0,0,53,0.0,3.0,53,0.008333333333333333,0.058333333333333334,190.66666666666666,2,286.0,858,3507,5720,8008,3507,858
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,12285,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,7,6,1960,1960,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,128,2,2,Cinder Block,3,3,1,Below Average Living Quarters,544,Unfinshed,0,785,1329,GasA,3,1,SBrkr,1329,0,0,1329,0,0,1,1,3,1,2,5,Typ,2,4,Attchd,1960,1,2,441,3,3,2,0,0,203,0,0,0,0,No Fance,None,0,8,2009,WD,Normal Sale,,3099,10515,0.10818070818070818,203,0,0,49,0.0015048908954100827,1.5,49,0.0,0.0,265.8,1,220.5,1323,3987,9303,7974,3987,1323
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,66,9240,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,8,1959,1998,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,0,3,2,Cinder Block,3,3,1,Average Living Quarters,708,Unfinshed,0,280,988,GasA,2,1,SBrkr,988,0,0,988,1,0,2,0,3,1,3,6,Typ,0,0,Attchd,1959,1,1,297,3,3,2,156,0,0,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,,2273,7955,0.10692640692640693,0,0,1,11,0.0,1.5,50,0.007142857142857143,0.05714285714285714,164.66666666666666,2,297.0,891,2964,5928,7904,2964,891
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,70,8750,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1956,1956,Gable,Two-family Conversion,Brick Face,Brick Face,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,435,Below Average Living Quarters,202,565,1202,GasA,2,1,SBrkr,1202,0,0,1202,0,1,1,0,3,1,2,6,Typ,0,0,Attchd,1956,2,1,304,3,3,2,0,35,120,0,0,0,0,Good Wood,None,0,11,2009,COD,Abnormal Sale,,2708,7244,0.13737142857142856,155,0,0,53,0.0,3.0,53,0.008,0.04,200.33333333333334,2,304.0,912,3606,6010,6010,3606,912
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,70,8750,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1955,1955,Gable,Two-family Conversion,Asbestos Shingles,Asbestos Shingles,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,172,Low Quality,483,727,1382,GasA,3,1,FuseA,1382,0,0,1382,0,1,1,0,3,1,3,6,Typ,0,0,Attchd,1955,1,1,350,3,3,2,280,0,0,0,0,0,0,Good Wood,None,0,7,2009,WD,Normal Sale,,3114,7018,0.15794285714285713,0,0,0,54,0.0,3.0,54,0.008,0.04,230.33333333333334,2,350.0,1050,4146,6910,6910,4146,1050
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,80,10400,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,4,5,1956,1956,Gable,Two-family Conversion,Plywood,Plywood,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,155,Low Quality,750,295,1200,GasA,2,1,SBrkr,1200,0,0,1200,1,0,1,0,3,1,2,6,Typ,2,4,Attchd,1956,1,1,294,3,3,2,0,189,140,0,0,0,0,No Fance,None,0,11,2009,WD,Sale between family members,,2694,8906,0.11538461538461539,329,0,0,53,0.0016666666666666668,3.0,53,0.007692307692307693,0.038461538461538464,200.0,2,294.0,882,3600,4800,6000,3600,882
DUPLEX - ALL STYLES AND AGES,Residential Low Density,76,9482,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Duplex,1Story,5,4,1958,1958,Hip,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,657,2,2,Poured Contrete,3,3,1,Unfinshed,0,Unfinshed,0,1866,1866,GasA,4,1,SBrkr,1866,0,0,1866,0,0,2,0,4,2,2,8,Typ,0,0,Detchd,1958,1,2,495,3,2,2,0,0,0,0,0,0,0,No Fance,None,0,12,2009,WD,Normal Sale,,4227,7121,0.1967939253322084,0,0,0,51,0.0,2.0,51,0.008015186669479013,0.03206074667791605,233.25,2,247.5,1485,5598,9330,7464,5598,990
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,53,8128,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,7,1954,1954,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,80,2,2,Cinder Block,3,3,1,Average Living Quarters,490,Unfinshed,0,572,1062,GasA,3,1,SBrkr,1062,0,0,1062,1,0,1,0,3,1,2,6,Typ,0,0,Attchd,1954,1,1,297,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,2,2009,WD,Normal Sale,,2421,6769,0.13065944881889763,0,0,0,55,0.0,3.0,55,0.006520669291338582,0.045644685039370074,177.0,2,297.0,891,3186,6372,7434,3186,891
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,67,13070,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1951,1951,Hip,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,308,Unfinshed,0,323,631,GasA,2,1,FuseA,1112,0,0,1112,0,0,1,0,2,1,2,5,Typ,0,0,Basment,1951,1,2,480,3,3,2,0,0,0,0,255,0,0,No Fance,None,0,10,2009,WD,Normal Sale,,2223,11478,0.08508033664881408,255,0,0,58,0.0,2.0,58,0.005126243305279265,0.025631216526396328,222.4,2,240.0,1440,1893,5560,5560,1893,1440
1-STORY 1945 & OLDER,Residential Low Density,80,8480,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1945,1950,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,3,Cinder Block,3,3,1,Below Average Living Quarters,700,Unfinshed,0,93,793,GasA,2,1,SBrkr,793,0,0,793,1,0,1,0,2,1,1,4,Typ,0,0,Detchd,1945,1,1,240,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,8,2009,WD,Normal Sale,,1826,7447,0.09351415094339623,0,0,1,59,0.0,2.0,64,0.009433962264150943,0.05660377358490566,198.25,1,240.0,720,2379,3965,4758,2379,720
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,60,7626,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,8,1952,2005,Hip,Two-family Conversion,Wood Siding,Wood Siding,NA,0,3,2,Cinder Block,3,3,1,Good Living Quarters,931,Unfinshed,0,100,1031,GasA,3,1,SBrkr,1031,0,0,1031,1,0,1,0,2,1,3,5,Typ,0,0,Attchd,1952,1,1,230,3,3,2,0,0,0,0,0,0,0,Minimum Privacy,None,0,3,2009,WD,Normal Sale,,2292,6365,0.13519538421190663,0,0,1,4,0.0,2.0,57,0.007867820613690008,0.06294256490952006,206.2,2,230.0,690,3093,5155,8248,3093,690
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,75,9533,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,5,1953,1953,Hip,Two-family Conversion,Wood Siding,Wood Siding,Brick Face,140,2,2,Slab,0,0,0,No Basement,0,No Basement,0,0,0,GasA,2,1,FuseA,1210,0,0,1210,0,0,1,1,2,1,2,7,Typ,0,0,Attchd,1953,3,1,616,3,3,2,208,0,100,0,0,0,0,Minimum Privacy,None,0,8,2009,ConLD,Normal Sale,,1826,7707,0.1269275149480751,100,0,0,56,0.0,1.0,56,0.00786740795132697,0.03933703975663485,172.85714285714286,4,616.0,1848,0,6050,6050,0,1848
2-STORY 1946 & NEWER,Residential Low Density,78,11419,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Artery,Norm,Single-family Detached,2Story,7,7,1948,1999,Gable,Two-family Conversion,Wood Shingles,Wood Shingles,NA,0,2,2,Cinder Block,3,3,2,Average Living Quarters,699,Unfinshed,0,0,699,GasA,4,1,FuseA,801,726,0,1527,1,0,1,1,3,1,2,6,Typ,1,4,Attchd,1948,1,2,410,3,3,2,0,0,134,0,0,0,0,Good Wood,None,0,12,2009,WD,Normal Sale,,2636,10208,0.13372449426394606,134,1,1,10,6.548788474132286E-4,1.5,61,0.006830720728610211,0.04781504510027148,254.5,2,205.0,1230,2097,10689,10689,2097,1230
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,60,9600,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1950,1950,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Cinder Block,3,3,1,Below Average Living Quarters,390,Unfinshed,0,810,1200,GasA,2,1,SBrkr,1200,0,0,1200,0,0,1,0,3,1,2,6,Typ,0,0,Attchd,1950,3,1,246,3,3,2,126,0,0,0,0,0,0,Good Wood,None,0,8,2009,WD,Normal Sale,,2646,8154,0.125,0,0,0,59,0.0,3.0,59,0.00625,0.037500000000000006,200.0,2,246.0,738,3600,6000,7200,3600,738
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,53,5470,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1Story,3,5,1958,1958,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Cinder Block,3,3,1,Unfinshed,0,Unfinshed,0,792,792,GasA,3,1,FuseA,792,0,0,792,0,0,1,0,2,1,2,4,Typ,0,0,Attchd,1958,1,1,366,2,3,2,0,90,0,0,0,0,0,No Fance,None,0,8,2009,WD,Normal Sale,,1950,4312,0.14478976234003657,90,0,0,51,0.0,2.0,51,0.009689213893967093,0.04844606946983547,198.0,1,366.0,732,2376,2376,3960,2376,1098
2-STORY 1946 & NEWER,Residential Low Density,60,10800,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,2Story,5,7,1939,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,3,Brick & Tile,3,3,1,Unfinshed,0,Unfinshed,0,676,676,GasA,4,1,SBrkr,676,676,0,1352,0,1,2,0,4,1,3,7,Typ,0,0,Detchd,1939,1,2,720,3,3,2,187,0,128,0,0,0,0,No Fance,None,0,8,2009,WD,Normal Sale,,2748,9404,0.12518518518518518,128,1,1,3,0.0,2.0,70,0.005555555555555556,0.03888888888888889,193.14285714285714,2,360.0,2160,2028,6760,9464,2028,2160
2-STORY 1945 & OLDER,Residential Low Density,80,8146,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,OldTown,Norm,Norm,Single-family Detached,2Story,4,8,1900,2003,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,3,3,Brick & Tile,2,3,1,Unfinshed,0,Unfinshed,0,405,405,GasA,3,1,SBrkr,717,322,0,1039,0,0,1,0,2,1,2,6,Typ,0,0,Detchd,1940,1,1,281,3,3,0,0,0,168,0,111,0,0,No Fance,None,0,5,2009,WD,Normal Sale,,1725,7148,0.12754726246010312,279,1,1,6,0.0,2.0,109,0.009820770930518046,0.07856616744414437,173.16666666666666,3,281.0,843,810,4156,8312,1215,843
1-STORY 1945 & OLDER,Residential Low Density,60,10230,Paved,Grovel,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1Story,5,7,1925,1950,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Brick & Tile,3,3,1,Unfinshed,0,Unfinshed,0,1054,1054,GasA,4,1,SBrkr,1078,0,0,1078,0,0,1,0,3,1,4,6,Typ,0,0,Detchd,1987,1,1,264,3,3,0,0,0,0,0,112,0,0,Good Wood,None,0,12,2009,WD,Normal Sale,,2396,8888,0.1053763440860215,112,0,1,59,0.0,3.0,84,0.005865102639296188,0.04105571847507331,179.66666666666666,2,264.0,792,3162,5390,7546,3162,792
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,60,10410,Paved,Grovel,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,OldTown,Norm,Norm,Single-family Detached,1.5Fin,4,5,1915,1950,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Brick & Tile,3,3,1,Unfinshed,0,Unfinshed,0,1313,1313,GasA,2,1,SBrkr,1313,0,1064,2377,0,0,2,0,3,1,3,8,Min2,1,3,Detchd,1954,1,2,528,3,3,2,0,0,432,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,,4218,7505,0.22833813640730066,432,0,1,59,4.2069835927639884E-4,1.5,94,0.005763688760806916,0.02881844380403458,297.125,4,264.0,1584,3939,9508,11885,3939,1584
