DwellingType,ZoneType,LotFrontage,LotArea,Street,Alley,LotShape,Flatness,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BuildingType,HouseStyle,OverallQuality,OverallConditions,YearBuilt,YearRemodel,RoofStyle,RoofMaterial,Exterior1st,Exterior2nd,MasonryVeneerType,MasonryVeneerArea,ExteriorQuality,ExteriorCondition,Foundation,BasementQuality,BasementCondition,BasementExposure,BasementFinishedType1,BasementFinishedType1Area,BasementFinishedType2,BasementFinishedType2Area,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualityFinishedArea,AboveGroundLivingArea,BasementFullBathrooms,BasementHalfBathrooms,FullBathrooms,HalfBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQuality,TotalRoomsAboveGround,Functional,Fireplaces,FireplaceQuality,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQuality,GarageCondition,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSeasonPorchArea,ScreenPorch,PoolArea,PoolQuality,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalUsedArea,NonbuiltArea,BuiltAreaRatio,PorchArea,IsDuplex,SoldAfterRemodel,RemodelAge,FireplacesLivingAreaRatio,BedroomsBathroomsRatio,HouseAge,PercentFrontage,ImpactView,RoomsMeanSize,RegularRooms,GarageAreaPerCars,GarageAreaQuality,BasementAreaQuality,LivingAreaQuality,LivingAreaCondition,BasementAreaCondition,GarageAreaCondition
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Medium Density,44,4224,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,MeadowV,Norm,Norm,Townhouse End Unit,1Story,5,5,1976,1976,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,2,2,Poured Contrete,4,3,1,Average Living Quarters,874,Unfinshed,0,268,1142,GasA,2,1,SBrkr,1142,0,0,1142,1,0,1,1,3,1,2,6,Typ,1,1,Attchd,1976,3,2,528,3,3,2,536,90,0,0,0,0,0,Minimum Privacy,None,0,8,2007,WD,Normal Sale,134000,2812,2554,0.2703598484848485,90,0,0,31,8.756567425569177E-4,1.5,31,0.010416666666666666,0.05208333333333333,190.33333333333334,2,264.0,1584,4568,5710,5710,3426,1584
SPLIT OR MULTI-LEVEL,Residential Low Density,92,6930,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,ClearCr,Norm,Norm,Single-family Detached,SLvl,5,4,1958,1958,Hip,Two-family Conversion,Wood Siding,Imitation Stucco,Brick Face,120,2,2,Cinder Block,3,3,3,Below Average Living Quarters,300,Average Rec Room,294,468,1062,GasA,4,1,FuseF,1352,0,0,1352,0,1,1,0,3,1,3,6,Min2,0,0,BuiltIn,1958,1,1,288,3,3,2,168,0,294,0,0,0,0,No Fance,None,0,7,2006,WD,Abnormal Sale,130000,2702,5290,0.1950937950937951,294,0,0,48,0.0,3.0,48,0.013275613275613276,0.0531024531024531,225.33333333333334,2,288.0,864,3186,6760,5408,3186,864
2-STORY 1946 & NEWER,Residential Low Density,78,12011,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,NoRidge,Norm,Norm,Single-family Detached,2Story,8,5,1998,1998,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,530,3,2,Poured Contrete,4,3,3,Good Living Quarters,956,Unfinshed,0,130,1086,GasA,4,1,SBrkr,1086,838,0,1924,1,0,2,1,3,1,3,7,Typ,1,3,Attchd,1998,2,2,592,3,3,2,208,75,0,0,374,0,0,No Fance,None,0,6,2006,WD,Normal Sale,280000,3602,10333,0.16018649571226376,449,1,0,8,5.197505197505198E-4,1.0,8,0.006494047123470153,0.03247023561735076,274.85714285714283,3,296.0,1776,4344,15392,9620,3258,1776
SPLIT FOYER,Residential Low Density,0,7540,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Mitchel,Norm,Norm,Single-family Detached,SFoyer,6,6,1978,1978,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Cinder Block,4,3,3,Good Living Quarters,773,Unfinshed,0,115,888,GasA,4,1,SBrkr,912,0,0,912,1,0,1,0,2,1,2,5,Typ,1,3,Attchd,1978,2,2,470,3,3,2,0,0,0,0,192,0,0,Minimum Privacy,None,0,6,2007,WD,Normal Sale,156000,2270,6158,0.12095490716180371,192,0,0,29,0.0010964912280701754,2.0,29,0.0,0.0,182.4,2,235.0,1410,3552,5472,5472,2664,1410
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,0,9144,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrkSide,Norm,Norm,Single-family Detached,1.5Fin,5,5,1940,1982,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Cinder Block,3,3,1,Average Rec Room,399,Unfinshed,0,484,883,GasA,3,1,SBrkr,988,517,0,1505,1,0,1,0,3,1,2,8,Typ,0,0,Detchd,1940,1,1,240,3,3,0,0,0,0,0,0,0,0,No Fance,None,0,7,2008,WD,Normal Sale,145000,2628,7916,0.164588801399825,0,1,1,26,0.0,3.0,68,0.0,0.0,188.125,4,240.0,720,2649,7525,7525,2649,720
SPLIT FOYER,Residential Low Density,64,7301,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,Edwards,Norm,Norm,Single-family Detached,SFoyer,7,5,2003,2003,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,500,3,2,Slab,0,0,0,No Basement,0,No Basement,0,0,0,GasA,4,1,SBrkr,495,1427,0,1922,0,0,3,0,4,1,3,7,Typ,1,5,BuiltIn,2003,2,2,672,3,3,2,0,0,177,0,0,0,0,No Fance,None,0,7,2009,ConLD,Normal Sale,198500,2594,6134,0.26325160936857966,177,1,0,6,5.202913631633715E-4,1.3333333333333333,6,0.0087659224763731,0.0438296123818655,274.57142857142856,2,336.0,2016,0,13454,9610,0,2016
2-STORY PUD - 1946 & NEWER,Residential Medium Density,21,1680,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,BrDale,Norm,Norm,Townhouse Inside Unit,2Story,6,8,1972,2007,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,510,2,2,Cinder Block,3,3,1,Average Living Quarters,162,Unfinshed,0,321,483,GasA,3,1,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,Typ,0,0,Detchd,1972,1,1,264,3,3,2,250,0,0,0,0,0,0,No Fance,None,0,5,2009,WD,Normal Sale,118000,1734,933,0.5875,0,1,1,2,0.0,1.0,37,0.0125,0.1,197.4,2,264.0,792,1449,5922,7896,1449,792
2-STORY 1946 & NEWER,Residential Low Density,0,18800,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,FR2,Gentle,NWAmes,Norm,Norm,Single-family Detached,2Story,6,5,1976,1976,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,120,2,2,Poured Contrete,4,3,2,Good Living Quarters,712,Unfinshed,0,84,796,GasA,2,1,SBrkr,790,784,0,1574,1,0,2,1,3,1,2,6,Typ,1,3,Attchd,1976,3,2,566,3,3,2,306,111,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,190000,2936,17444,0.08372340425531914,111,1,0,30,6.353240152477764E-4,1.0,30,0.0,0.0,262.3333333333333,2,283.0,1698,3184,9444,7870,2388,1698
2-STORY 1945 & OLDER,Residential Medium Density,59,10690,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,IDOTRR,Norm,Norm,Single-family Detached,2Story,5,7,1920,1997,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,3,Cinder Block,3,2,1,Average Rec Room,456,Unfinshed,0,216,672,GasA,3,1,FuseA,672,672,0,1344,0,0,1,0,3,1,2,6,Typ,0,0,Detchd,1964,1,1,468,3,2,2,0,128,218,0,0,0,0,No Fance,None,0,7,2009,WD,Normal Sale,147000,2484,9550,0.1257249766136576,346,1,1,12,0.0,3.0,89,0.005519176800748363,0.03863423760523854,224.0,2,468.0,1404,2016,6720,9408,1344,936
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9500,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,6,5,1963,1963,Gable,Two-family Conversion,Plywood,Plywood,Brick Face,247,2,2,Cinder Block,4,3,1,Below Average Living Quarters,609,Unfinshed,0,785,1394,GasA,3,1,SBrkr,1394,0,0,1394,1,0,1,1,3,1,2,6,Typ,2,4,Attchd,1963,2,2,514,3,3,2,0,76,0,0,185,0,0,No Fance,None,0,7,2009,WD,Normal Sale,159000,3302,7592,0.14673684210526317,261,0,0,46,0.0014347202295552368,1.5,46,0.0,0.0,232.33333333333334,2,257.0,1542,5576,8364,6970,4182,1542
SPLIT OR MULTI-LEVEL,Residential Low Density,101,9150,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,SLvl,6,5,1962,1962,Gable,Gravel & Tar,Plywood,Plywood,Brick Face,305,2,2,Cinder Block,4,3,4,Good Living Quarters,371,Unfinshed,0,728,1099,GasA,3,1,SBrkr,1431,0,0,1431,0,1,1,0,3,1,2,6,Typ,1,4,Basment,1962,2,1,296,3,3,2,64,110,0,0,0,0,0,No Fance,None,0,12,2008,WD,Normal Sale,165000,2826,7423,0.15639344262295082,110,0,0,46,6.988120195667365E-4,3.0,46,0.011038251366120218,0.05519125683060109,238.5,2,296.0,888,4396,8586,7155,3297,888
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,78,7800,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1954,1954,Gable,Two-family Conversion,Hard Board,Hard Board,Brick Face,200,2,2,Poured Contrete,3,3,1,Low Quality,540,Unfinshed,0,728,1268,GasA,3,1,SBrkr,1268,0,0,1268,0,0,1,0,2,1,2,7,Typ,1,4,Attchd,1954,3,1,244,3,3,2,0,98,0,0,0,0,0,No Fance,None,0,3,2010,WD,Normal Sale,132000,2780,6288,0.16256410256410256,98,0,0,56,7.886435331230284E-4,2.0,56,0.01,0.06,181.14285714285714,4,244.0,732,3804,6340,7608,3804,732
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,0,9830,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,7,1959,2006,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,3,Cinder Block,3,3,1,Average Living Quarters,72,Average Rec Room,258,733,1063,GasA,4,1,SBrkr,1287,0,0,1287,1,0,1,0,3,1,3,7,Typ,1,4,Detchd,1997,3,2,576,3,3,2,364,17,0,0,182,0,0,No Fance,None,0,3,2010,WD,Normal Sale,162000,2926,7967,0.1309257375381485,199,0,1,4,7.77000777000777E-4,3.0,51,0.0,0.0,183.85714285714286,3,288.0,1728,3189,6435,9009,3189,1728
2-STORY 1946 & NEWER,Residential Low Density,0,8121,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,Norm,Norm,Single-family Detached,2Story,6,5,2000,2000,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,953,953,GasA,4,1,SBrkr,953,711,0,1664,0,0,2,1,3,1,2,7,Typ,1,3,Attchd,2000,2,2,460,3,3,2,100,40,0,0,0,0,0,No Fance,None,0,1,2006,WD,Normal Sale,172400,3077,6708,0.20490087427656692,40,1,0,6,6.009615384615385E-4,1.0,6,0.0,0.0,237.71428571428572,3,230.0,1380,3812,9984,8320,2859,1380
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,80,17120,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,ClearCr,Feedr,Norm,Single-family Detached,1.5Fin,4,4,1959,1959,Gable,Two-family Conversion,Wood Shingles,Plywood,NA,0,2,2,Cinder Block,0,0,0,No Basement,0,No Basement,0,0,0,GasA,2,1,SBrkr,1120,468,0,1588,0,0,2,0,4,1,2,7,Min2,1,4,Detchd,1991,3,2,680,3,3,0,0,59,0,0,0,0,0,No Fance,None,0,7,2008,WD,Normal Sale,134432,2268,15320,0.0927570093457944,59,1,0,49,6.297229219143577E-4,2.0,49,0.004672897196261682,0.018691588785046728,226.85714285714286,2,340.0,2040,0,6352,6352,0,2040
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,50,7175,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SawyerW,Norm,Norm,Townhouse End Unit,1Story,6,5,1984,1984,Gable,Two-family Conversion,Plywood,Plywood,NA,0,2,2,Cinder Block,4,3,1,Average Living Quarters,623,Low Quality,121,0,744,GasA,2,1,SBrkr,752,0,0,752,1,0,1,0,2,1,2,4,Typ,0,0,Attchd,1984,1,1,264,3,3,2,353,0,0,0,90,0,0,Minimum Privacy,None,0,2,2010,WD,Normal Sale,125000,1760,6159,0.10480836236933798,90,0,0,26,0.0,2.0,26,0.006968641114982578,0.03484320557491289,188.0,1,264.0,792,2976,4512,3760,2232,792
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,79,10634,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NAmes,Norm,Norm,Single-family Detached,1Story,5,6,1953,1953,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Poured Contrete,3,3,1,Below Average Living Quarters,428,Low Quality,180,0,608,GasA,2,1,SBrkr,1319,0,0,1319,1,0,1,0,3,1,2,5,Min2,0,0,Attchd,1953,1,1,270,3,3,2,66,0,0,0,0,0,0,Good Wood,None,0,11,2009,WD,Normal Sale,123000,2197,9045,0.12403611058867782,0,0,0,56,0.0,3.0,56,0.007429001316531879,0.044574007899191276,263.8,1,270.0,810,1824,6595,7914,1824,810
2-STORY 1946 & NEWER,Residential Low Density,65,8200,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,7,5,2003,2004,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,847,847,GasA,4,1,SBrkr,847,1081,0,1928,0,0,2,1,4,1,3,8,Typ,1,4,BuiltIn,2003,3,2,434,3,3,2,100,48,0,0,0,0,0,No Fance,None,0,7,2007,WD,Normal Sale,219500,3209,6919,0.23512195121951218,48,1,1,3,5.186721991701245E-4,1.3333333333333333,4,0.007926829268292683,0.039634146341463415,241.0,3,217.0,1302,3388,13496,9640,2541,1302
1-STORY 1945 & OLDER,Residential Low Density,0,10020,Paved,Not Alley Access,Slightly irregular,Depression,All public Utilities,Inside,Severe,Edwards,Norm,Norm,Single-family Detached,1Story,1,1,1922,1950,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,1,1,Brick & Tile,2,1,4,Below Average Living Quarters,350,Unfinshed,0,333,683,GasA,3,0,FuseA,904,0,0,904,1,0,0,1,1,1,1,4,Maj1,0,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,No Fance,None,0,3,2009,WD,Normal Sale,61000,1587,9116,0.09021956087824351,0,0,1,59,0.0,1.0,87,0.0,0.0,226.0,2,0.0,0,1366,904,904,683,0
SPLIT FOYER,Residential Low Density,57,8846,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,Norm,Norm,Single-family Detached,SFoyer,5,5,1996,1996,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,3,Good Living Quarters,298,Unfinshed,0,572,870,GasA,4,1,SBrkr,914,0,0,914,0,0,1,0,2,1,2,5,Typ,0,0,Detchd,1998,1,2,576,3,3,2,0,0,0,0,0,0,0,No Fance,None,0,7,2006,WD,Normal Sale,148000,2360,7356,0.10332353606149672,0,0,0,10,0.0,2.0,10,0.006443590323309971,0.032217951616549854,182.8,2,288.0,1728,3480,4570,4570,2610,1728
2-STORY 1946 & NEWER,Floating Village Residential,102,11143,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Corner,Gentle,Somerst,Norm,Norm,Single-family Detached,2Story,8,5,2004,2005,Gable,Two-family Conversion,Cement Board,Cement Board,NA,0,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1580,1580,GasA,4,1,SBrkr,1580,886,0,2466,0,0,3,0,4,1,3,8,Typ,1,4,Attchd,2004,2,2,610,3,3,2,159,214,0,0,0,0,0,No Fance,None,0,12,2007,WD,Normal Sale,340000,4656,8953,0.2213048550659607,214,1,1,2,4.0551500405515005E-4,1.3333333333333333,3,0.00915372879834874,0.0457686439917437,308.25,3,305.0,1830,6320,19728,12330,4740,1830
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,88,11394,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,StoneBr,Norm,Norm,Single-family Detached,1Story,9,2,2010,2010,Hip,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,350,3,2,Poured Contrete,5,3,3,Good Living Quarters,1445,Unfinshed,0,411,1856,GasA,4,1,SBrkr,1856,0,0,1856,1,0,1,1,1,1,4,8,Typ,1,5,Attchd,2010,3,3,834,3,3,2,113,0,0,0,0,0,0,No Fance,None,0,6,2010,New,Partial,394432,4546,8704,0.1628927505704757,0,0,0,0,5.387931034482759E-4,0.5,0,0.007723363173600141,0.015446726347200282,232.0,6,278.0,2502,9280,16704,3712,5568,2502
2-STORY 1946 & NEWER,Residential Low Density,60,8123,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,Gilbert,RRAn,Norm,Single-family Detached,2Story,6,5,2000,2000,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,16,2,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,982,982,GasA,4,1,SBrkr,1007,793,0,1800,0,0,2,1,3,1,2,7,Typ,1,3,Attchd,2000,3,2,463,3,3,2,100,63,0,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,179000,3245,6653,0.2215930075095408,63,1,0,9,5.555555555555556E-4,1.0,9,0.00738643358365136,0.0369321679182568,257.14285714285717,3,231.5,1389,3928,10800,9000,2946,1389
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,50,5000,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,SWISU,Norm,Norm,Single-family Detached,1.5Fin,5,6,1924,1950,Gable,Two-family Conversion,Brick Face,Wood Siding,NA,0,2,2,Brick & Tile,3,3,1,Low Quality,218,Unfinshed,0,808,1026,GasA,2,1,SBrkr,1026,665,0,1691,0,0,2,0,3,1,3,6,Typ,1,4,Detchd,1924,1,1,308,3,3,2,0,0,242,0,0,0,0,No Fance,None,0,5,2010,WD,Normal Sale,127000,3025,3666,0.3382,242,1,1,60,5.913660555884093E-4,1.5,86,0.01,0.06,281.8333333333333,2,308.0,924,3078,8455,10146,3078,924
1-STORY 1946 & NEWER ALL STYLES,Floating Village Residential,60,7200,Paved,Paved,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Somerst,Norm,Norm,Single-family Detached,1Story,7,5,2006,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,4,1,Unfinshed,0,Unfinshed,0,1293,1293,GasA,4,1,SBrkr,1301,0,0,1301,1,0,2,0,2,1,3,5,Typ,1,4,Attchd,2006,2,2,572,3,3,2,216,121,0,0,0,0,0,No Fance,None,0,8,2006,New,Partial,187750,3166,5327,0.18069444444444444,121,0,0,0,7.686395080707148E-4,1.0,0,0.008333333333333333,0.041666666666666664,260.2,2,286.0,1716,5172,9107,6505,5172,1716
2-STORY 1946 & NEWER,Residential Low Density,79,9245,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,Inside,Gentle,CollgCr,Norm,Norm,Single-family Detached,2Story,7,5,2006,2006,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,3,2,Poured Contrete,4,3,3,Unfinshed,0,Unfinshed,0,939,939,GasA,4,1,SBrkr,939,858,0,1797,0,0,2,1,3,1,3,8,Typ,0,0,Attchd,2006,2,2,639,3,3,2,144,53,0,0,0,0,0,No Fance,None,0,4,2007,WD,Normal Sale,213500,3375,7667,0.19437533802055165,53,1,0,1,0.0,1.0,1,0.008545159545700379,0.042725797728501894,224.625,4,319.5,1917,3756,12579,8985,2817,1917
1-1/2 STORY - UNFINISHED ALL AGES,Residential High Density,60,9000,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Corner,Gentle,SawyerW,Norm,Norm,Single-family Detached,1.5Unf,6,3,1928,1950,Gable,Two-family Conversion,Wood Siding,Wood Siding,NA,0,2,2,Brick & Tile,2,2,1,Unfinshed,0,Unfinshed,0,784,784,GasA,2,0,FuseA,784,0,0,784,0,0,1,0,2,1,2,5,Typ,0,0,Detchd,1950,1,2,360,2,2,0,0,0,91,0,0,0,0,No Fance,None,0,10,2009,WD,Normal Sale,76000,1928,7856,0.08711111111111111,91,0,1,59,0.0,2.0,81,0.006666666666666667,0.02,156.8,2,180.0,720,1568,4704,2352,1568,720
2-STORY 1946 & NEWER,Residential Low Density,0,53107,Paved,Not Alley Access,Moderately Irregular,Depression,All public Utilities,Corner,Moderate,ClearCr,Feedr,Norm,Single-family Detached,2Story,6,5,1992,1992,Gable,Two-family Conversion,Hard Board,Hard Board,NA,0,3,2,Poured Contrete,4,3,3,Good Living Quarters,985,Unfinshed,0,595,1580,GasA,4,1,SBrkr,1079,874,0,1953,1,0,2,1,3,1,3,9,Typ,2,2,Attchd,1992,3,2,501,3,3,2,216,231,0,0,0,0,0,No Fance,None,0,6,2007,WD,Normal Sale,240000,4034,51527,0.036774813113148924,231,1,0,15,0.0010240655401945725,1.0,15,0.0,0.0,217.0,5,250.5,1503,6320,11718,9765,4740,1503
1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low Density,43,3182,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Blmngtn,Norm,Norm,Townhouse End Unit,1Story,8,5,2004,2005,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,16,3,2,Poured Contrete,4,3,1,Good Living Quarters,24,Unfinshed,0,1232,1256,GasA,4,1,SBrkr,1269,0,0,1269,0,0,2,0,2,1,3,6,Typ,1,3,Attchd,2004,3,2,430,3,3,2,146,20,0,0,144,0,0,No Fance,None,0,4,2010,WD,Normal Sale,192000,2955,1483,0.3988057825267128,164,0,1,5,7.880220646178094E-4,1.0,6,0.013513513513513514,0.06756756756756757,211.5,3,215.0,1290,5024,10152,6345,3768,1290
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,58,8410,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,FR2,Gentle,Edwards,Feedr,Norm,Single-family Detached,1.5Fin,5,3,1910,1996,Gambrel,Two-family Conversion,Wood Siding,Vinyl Siding,NA,0,2,1,Poured Contrete,3,3,1,Unfinshed,0,Unfinshed,0,658,658,GasA,2,1,SBrkr,658,526,0,1184,0,0,1,0,5,1,2,8,Typ,0,0,NA,0,0,0,0,0,0,0,0,151,0,0,0,0,0,No Fance,None,0,5,2006,WD,Adjoining Land Purchase,81000,1842,7752,0.14078478002378123,151,1,1,10,0.0,5.0,96,0.006896551724137931,0.020689655172413793,148.0,2,0.0,0,1974,5920,3552,1974,0
SPLIT OR MULTI-LEVEL,Residential Low Density,72,7200,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,SLvl,6,6,1976,1976,Hip,Two-family Conversion,Metal Siding,Metal Siding,Brick Face,255,2,2,Cinder Block,3,3,3,Average Living Quarters,631,Unfinshed,0,410,1041,GasA,4,1,SBrkr,1125,0,0,1125,1,0,1,0,3,1,2,6,Typ,1,2,Detchd,1977,1,1,352,3,3,2,296,0,0,0,0,0,0,Good Wood,None,0,10,2009,WD,Abnormal Sale,125000,2518,5723,0.15625,0,0,0,33,8.888888888888889E-4,3.0,33,0.01,0.06,187.5,2,352.0,1056,3123,6750,6750,3123,1056
1-STORY 1946 & NEWER ALL STYLES,Residential Low Density,93,9382,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,CollgCr,Norm,Norm,Single-family Detached,1Story,7,5,1999,2000,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Brick Face,125,3,2,Poured Contrete,4,3,1,Unfinshed,0,Unfinshed,0,1468,1468,GasA,4,1,SBrkr,1479,0,0,1479,0,0,2,0,3,1,3,6,Typ,0,0,Attchd,1999,2,2,577,3,3,2,120,25,0,0,0,0,0,No Fance,None,0,7,2008,WD,Normal Sale,191000,3524,7326,0.15764229375399702,25,0,1,8,0.0,1.5,9,0.009912598593050522,0.04956299296525261,246.5,2,288.5,1731,5872,10353,7395,4404,1731
2-STORY 1946 & NEWER,Residential Low Density,96,12474,Paved,Not Alley Access,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,NridgHt,Norm,Norm,Single-family Detached,2Story,10,5,2007,2008,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,Stone,272,4,2,Poured Contrete,5,3,3,Good Living Quarters,1280,Unfinshed,0,402,1682,GasA,4,1,SBrkr,1742,590,0,2332,1,0,2,1,3,1,4,9,Typ,1,5,BuiltIn,2008,3,3,846,3,3,2,196,134,0,0,0,0,0,No Fance,None,0,8,2008,New,Partial,426000,4860,9886,0.18694885361552027,134,1,1,0,4.288164665523156E-4,1.0,1,0.007696007696007696,0.03848003848003848,259.1111111111111,5,282.0,2538,8410,23320,11660,5046,2538
1-1/2 STORY FINISHED ALL AGES,Residential Low Density,50,8405,Paved,Grovel,Regular,Near Flat/Level,All public Utilities,Inside,Gentle,Edwards,Norm,Norm,Single-family Detached,1.5Fin,5,8,1900,1950,Gable,Two-family Conversion,Metal Siding,Metal Siding,NA,0,2,2,Brick & Tile,3,4,1,Average Rec Room,241,Below Average Living Quarters,391,229,861,GasA,4,1,SBrkr,961,406,0,1367,1,0,1,0,4,1,2,7,Typ,0,0,Detchd,1978,1,1,384,3,3,2,0,130,112,0,0,0,0,Minimum Privacy,None,0,4,2008,WD,Normal Sale,119000,2612,7060,0.16264128494943486,242,1,1,58,0.0,4.0,108,0.00594883997620464,0.04759071980963712,195.28571428571428,2,384.0,1152,2583,6835,10936,3444,1152
2-STORY 1946 & NEWER,Residential Low Density,71,12209,Paved,Not Alley Access,Slightly irregular,Near Flat/Level,All public Utilities,CulDSac,Gentle,Mitchel,Norm,Norm,Single-family Detached,2Story,6,5,2001,2002,Gable,Two-family Conversion,Vinyl Siding,Vinyl Siding,NA,0,2,2,Poured Contrete,5,3,1,Average Living Quarters,690,Unfinshed,0,114,804,GasA,4,1,SBrkr,804,1157,0,1961,1,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,2001,3,2,560,3,3,2,125,192,0,0,0,0,0,No Fance,None,0,6,2009,WD,Normal Sale,215000,3325,10845,0.1606192153329511,192,1,1,7,5.099439061703213E-4,1.0,8,0.00581538209517569,0.029076910475878452,280.14285714285717,3,280.0,1680,4020,11766,9805,2412,1680
